obs_id,median_income_pred
id_023835,41770.474029334
id_023836,46483.324281390436
id_023837,36784.60964627678
id_023838,31534.922547515285
id_023839,31433.003700832927
id_023840,32815.21105784358
id_023841,40398.38909615694
id_023842,64446.39406458036
id_023843,63703.665819957314
id_023844,33432.20697435518
id_023845,59979.16988158906
id_023846,60095.43400013792
id_023847,48366.779300640985
id_023848,60179.63429509558
id_023849,32437.570906470013
id_023850,23851.28364136234
id_023851,41527.05075790172
id_023852,61804.46093665837
id_023853,37999.86336287749
id_023854,71027.6009893553
id_023855,65563.85189350387
id_023856,69458.9509371319
id_023857,91802.44299254072
id_023858,57025.8910260573
id_023859,53868.745224022976
id_023860,24264.53362386473
id_023861,40285.510050576595
id_023862,24347.511409950257
id_023863,56410.54688119483
id_023864,43303.26321307443
id_023865,41813.57265906865
id_023866,43474.93182026411
id_023867,52102.913060849096
id_023868,53404.09977060337
id_023869,45756.49304153744
id_023870,62402.08187274402
id_023871,49658.28021202859
id_023872,30451.289290603414
id_023873,33315.30976391214
id_023874,47671.28656315198
id_023875,56307.008921399356
id_023876,42559.499511265756
id_023877,48634.99081205457
id_023878,45904.336673458296
id_023879,48898.45935904147
id_023880,30706.196782379848
id_023881,42766.026322944825
id_023882,32130.553956381125
id_023883,33835.42251956389
id_023884,50545.871285207206
id_023885,50806.416841691105
id_023886,46724.93395623138
id_023887,37570.27312683379
id_023888,12064.35412331207
id_023889,14611.292019364198
id_023890,27688.951973340107
id_023891,53945.32971406519
id_023892,32674.660959476994
id_023893,33895.827012181246
id_023894,43859.15072838514
id_023895,44658.716203236996
id_023896,20730.342063774595
id_023897,17637.57799265226
id_023898,65469.55607598447
id_023899,54946.43144145617
id_023900,38687.88480037767
id_023901,23150.569629206075
id_023902,38617.123653477924
id_023903,94400.5788152239
id_023904,58489.750059859805
id_023905,32169.51638450674
id_023906,39694.083925841136
id_023907,49884.176876172445
id_023908,59180.83481847335
id_023909,47941.50267672864
id_023910,55615.04854846619
id_023911,50769.32256861875
id_023912,67900.64180392787
id_023913,59711.52319982416
id_023914,72570.99485650808
id_023915,70416.39375334901
id_023916,65214.554211439216
id_023917,10515.241217066468
id_023918,56772.44234014343
id_023919,55864.959064202485
id_023920,53233.256251437655
id_023921,37470.87494114511
id_023922,32244.226311889623
id_023923,31090.296543440174
id_023924,54114.91338319876
id_023925,55576.15268884432
id_023926,54090.43409695696
id_023927,72840.32267202329
id_023928,64492.15394016258
id_023929,42903.53790766003
id_023930,50615.13046825944
id_023931,60667.07700077328
id_023932,62319.83784385295
id_023933,57096.79452328936
id_023934,59395.16939552193
id_023935,38240.44115233714
id_023936,73449.17019636919
id_023937,39546.31611935338
id_023938,28368.8400127767
id_023939,56435.96455241718
id_023940,55152.73200536407
id_023941,45503.738247341134
id_023942,45545.47718193145
id_023943,43666.70832228976
id_023944,53288.325831957896
id_023945,46945.4712964654
id_023946,39465.64584977065
id_023947,47332.95003514218
id_023948,59741.112430693924
id_023949,38005.464766218596
id_023950,45761.17670909527
id_023951,48555.55510205969
id_023952,59415.23094366082
id_023953,56323.30149885902
id_023954,38962.98625977008
id_023955,56833.486257043995
id_023956,49885.187676708585
id_023957,43087.6216059204
id_023958,43035.518063539246
id_023959,41548.8480544278
id_023960,44576.37158078514
id_023961,52912.6357724992
id_023962,40334.59378115637
id_023963,43963.375536062034
id_023964,41108.84408394997
id_023965,73532.0113276205
id_023966,84954.81047540453
id_023967,58922.58681808432
id_023968,64058.2656236024
id_023969,64556.63548895193
id_023970,62526.57752116006
id_023971,94801.16461084994
id_023972,48751.36406897884
id_023973,52188.651123794014
id_023974,51928.11663554168
id_023975,71400.40920607375
id_023976,68094.34516765474
id_023977,39175.31385443328
id_023978,43102.97135159877
id_023979,46398.0392136153
id_023980,62988.36345040736
id_023981,99391.5760312651
id_023982,86228.5848170403
id_023983,44890.17395385141
id_023984,73100.67446157751
id_023985,49050.191843088694
id_023986,43151.062118005364
id_023987,31752.74444740605
id_023988,79297.60966091574
id_023989,96741.65498520464
id_023990,70813.44470930673
id_023991,79426.88836671975
id_023992,74845.59406526838
id_023993,65413.497587267
id_023994,64886.80490449834
id_023995,60009.04000347875
id_023996,56906.84761035526
id_023997,57157.8978451469
id_023998,75076.62520378697
id_023999,75321.65231121304
id_024000,52781.7550748566
id_024001,39172.5675055409
id_024002,48537.88032743287
id_024003,52090.28903806347
id_024004,51175.514013108244
id_024005,42350.71798332092
id_024006,56769.433600459284
id_024007,48245.81991387005
id_024008,55359.72505211653
id_024009,35350.74831969692
id_024010,26615.84925713174
id_024011,37525.08780410827
id_024012,31225.313224187044
id_024013,23058.098900400182
id_024014,35433.46084108105
id_024015,24721.04453995297
id_024016,33687.07336180209
id_024017,70630.21722931544
id_024018,26813.019086183256
id_024019,31907.537668943074
id_024020,43243.95974383222
id_024021,69789.73725549354
id_024022,34740.450915349196
id_024023,36589.478572966975
id_024024,28019.608849894685
id_024025,74119.29190091729
id_024026,15357.46972269409
id_024027,18797.936628014853
id_024028,16445.314766622196
id_024029,17230.432874061797
id_024030,34173.10457158922
id_024031,19079.34598968382
id_024032,27376.6353441009
id_024033,35054.41033082579
id_024034,34166.76838982791
id_024035,30359.612524219647
id_024036,27914.180042562228
id_024037,24996.10711668252
id_024038,32053.716166660135
id_024039,29354.305457772574
id_024040,60856.20214993144
id_024041,42876.31595102722
id_024042,25255.486229529717
id_024043,28113.96321679441
id_024044,36593.97929431169
id_024045,31567.991005639153
id_024046,46707.56703751744
id_024047,42211.65408121766
id_024048,51689.06590413596
id_024049,37331.98422860635
id_024050,39249.11405175284
id_024051,60668.856779580994
id_024052,62924.912961493494
id_024053,57053.440601409275
id_024054,39666.966935653065
id_024055,29817.062483023416
id_024056,40129.50150545283
id_024057,32503.940985372963
id_024058,50118.65723531793
id_024059,48421.03487111893
id_024060,103616.78102414185
id_024061,85302.5714418779
id_024062,81108.73558755007
id_024063,96619.08878319574
id_024064,97937.33450916412
id_024065,90112.09480238699
id_024066,82908.23772764487
id_024067,22743.523484836616
id_024068,45345.801757798465
id_024069,66459.36592974573
id_024070,40909.650117349
id_024071,37235.85917290501
id_024072,75296.51011362333
id_024073,57828.31370990862
id_024074,52084.28253926652
id_024075,39293.61139161612
id_024076,87958.8114025229
id_024077,54801.371257646555
id_024078,60538.43439380142
id_024079,61103.07703775835
id_024080,48208.79651838272
id_024081,50431.04299954101
id_024082,42348.7834868842
id_024083,67919.49252465829
id_024084,49554.43330135774
id_024085,33451.24636464324
id_024086,52408.67513556383
id_024087,38651.54854386831
id_024088,48998.89516787557
id_024089,55833.92736244288
id_024090,61972.83775387947
id_024091,66850.24029312788
id_024092,45823.23966698382
id_024093,49914.34041154477
id_024094,37051.687664132456
id_024095,32023.14369367675
id_024096,47314.12634167301
id_024097,60268.163676292
id_024098,60692.91608700526
id_024099,50469.44556934189
id_024100,64793.82047804465
id_024101,53283.26093971665
id_024102,63127.93999307391
id_024103,52663.319858314826
id_024104,41265.89490670905
id_024105,42107.10139915148
id_024106,44786.15563321083
id_024107,47439.886359798365
id_024108,40775.009804971
id_024109,66380.61662045337
id_024110,37487.091748841354
id_024111,54241.11119079204
id_024112,44984.55155532791
id_024113,29286.04145835739
id_024114,27365.343233949345
id_024115,45111.891686933945
id_024116,21484.098521028864
id_024117,26680.16565882011
id_024118,40783.52228283625
id_024119,49888.01334159384
id_024120,50764.64737719493
id_024121,39483.81961766411
id_024122,40160.14093621654
id_024123,47462.97151625574
id_024124,30908.023648620143
id_024125,50235.59323265327
id_024126,71936.4531563604
id_024127,34936.74386507417
id_024128,33912.406322133764
id_024129,54055.28451448564
id_024130,34229.335795730774
id_024131,81257.94156253408
id_024132,42001.574956320816
id_024133,30411.85017288855
id_024134,11422.555959519459
id_024135,10774.290613368114
id_024136,61407.26823691991
id_024137,61656.94361948936
id_024138,49355.60789920445
id_024139,31756.66476829896
id_024140,3300.977941135289
id_024141,22279.30311681674
id_024142,65175.230825248116
id_024143,64163.45226271702
id_024144,77969.49832429293
id_024145,71595.18591126274
id_024146,71021.83717602163
id_024147,68209.74347053448
id_024148,32090.24013009498
id_024149,40961.56446554737
id_024150,50599.055592599514
id_024151,32872.37167970219
id_024152,43398.27543337134
id_024153,40334.50447345226
id_024154,33084.67816472541
id_024155,46827.01193302106
id_024156,66762.63599953652
id_024157,57691.68472290328
id_024158,36789.51194645982
id_024159,37647.95272017243
id_024160,31139.047565056382
id_024161,22279.486115539443
id_024162,23806.986772115204
id_024163,22571.879767245795
id_024164,22740.614085110294
id_024165,25230.80226654874
id_024166,19529.842040244974
id_024167,24494.4203886433
id_024168,22151.03255947947
id_024169,19515.193078648288
id_024170,30339.80872486846
id_024171,29514.43330207262
id_024172,36330.24955868232
id_024173,28975.584810759246
id_024174,29510.823355637134
id_024175,34019.24831733951
id_024176,52347.51128212194
id_024177,46081.335188383804
id_024178,36173.70878723972
id_024179,33935.971654409295
id_024180,27405.37758724797
id_024181,54830.53999059601
id_024182,54733.46018727922
id_024183,38465.07825807949
id_024184,50222.20750287653
id_024185,27132.097333666363
id_024186,39534.632555564145
id_024187,60388.131897612984
id_024188,47888.22659304032
id_024189,49123.301682794656
id_024190,31016.893091221456
id_024191,86980.08299762532
id_024192,68594.24915440034
id_024193,60576.43034735157
id_024194,41906.914074333145
id_024195,71337.46627412438
id_024196,67621.20726188498
id_024197,73335.06714665325
id_024198,79762.9494504668
id_024199,46821.48307535182
id_024200,50689.55283700217
id_024201,45797.36114618139
id_024202,48707.15684484925
id_024203,33874.14655509148
id_024204,24962.56889140954
id_024205,27177.790261862774
id_024206,21750.151402478616
id_024207,23938.99574417433
id_024208,28367.17748701776
id_024209,46083.84497034321
id_024210,40163.91374691153
id_024211,28917.924241134642
id_024212,34494.77148987234
id_024213,36339.30034115972
id_024214,42941.28928262031
id_024215,41274.69113374478
id_024216,66341.83413287363
id_024217,33684.96635168169
id_024218,29231.925572283493
id_024219,21953.668161946447
id_024220,60924.09087419049
id_024221,52667.43897274578
id_024222,46510.87591818694
id_024223,55621.1068308025
id_024224,58510.88237723925
id_024225,34879.52431534475
id_024226,49844.05920597421
id_024227,48360.31276455191
id_024228,53680.19182190788
id_024229,57711.68433987635
id_024230,14371.16150199065
id_024231,47356.029389757794
id_024232,40341.501066648794
id_024233,50297.87466787179
id_024234,41682.213165514135
id_024235,58898.84297150598
id_024236,33205.03816085625
id_024237,39103.115338362266
id_024238,44774.7808549216
id_024239,54940.66790035755
id_024240,54228.14768591131
id_024241,58192.63824547989
id_024242,65993.73646232791
id_024243,42358.914254769246
id_024244,68861.92427909002
id_024245,48126.34457861088
id_024246,72863.37929144119
id_024247,54982.623371253605
id_024248,63403.404915870815
id_024249,84340.42688137056
id_024250,63252.055188812796
id_024251,57235.12901464346
id_024252,38698.16871611744
id_024253,42423.64998746074
id_024254,34774.810803200446
id_024255,42556.62927725688
id_024256,42146.231440310585
id_024257,20486.441660493136
id_024258,44604.300049679594
id_024259,26626.52064459144
id_024260,31533.32876765414
id_024261,41761.57978103199
id_024262,31626.362792872453
id_024263,24099.77929290716
id_024264,33094.45351964037
id_024265,48811.0626633324
id_024266,48235.80399617269
id_024267,44258.079080890166
id_024268,47419.15157360213
id_024269,51078.29407518971
id_024270,53185.23261263913
id_024271,35204.42128337606
id_024272,54926.53125721938
id_024273,42904.74578069034
id_024274,52039.687531455114
id_024275,62533.511378745876
id_024276,59691.27823015965
id_024277,39174.19740180101
id_024278,52110.568005682144
id_024279,35955.94332186166
id_024280,53310.27192578931
id_024281,49012.15236019399
id_024282,63045.92138490184
id_024283,58643.19005645859
id_024284,48386.25061629473
id_024285,46224.82742473243
id_024286,58935.03885390453
id_024287,71889.54473770411
id_024288,51507.85002635678
id_024289,48236.751527720364
id_024290,43841.66835196244
id_024291,32472.140988010386
id_024292,53556.527180732606
id_024293,48353.61787527992
id_024294,42132.97246373565
id_024295,47823.07683570327
id_024296,40096.47730006354
id_024297,47980.00344087151
id_024298,35450.289684176816
id_024299,39172.42472195187
id_024300,61001.77211422034
id_024301,60275.714333780525
id_024302,76968.44000203807
id_024303,85196.71338577152
id_024304,51142.22248787682
id_024305,34790.777038059234
id_024306,43985.448680714086
id_024307,58202.71019874524
id_024308,42427.66281050358
id_024309,38558.25517562319
id_024310,75661.06652852104
id_024311,74312.19208282664
id_024312,61727.00628853622
id_024313,48911.92879980187
id_024314,44319.32165419247
id_024315,69834.90185538935
id_024316,49994.890891136165
id_024317,32888.75065116011
id_024318,40657.188107455855
id_024319,34650.13263917677
id_024320,39887.37967610836
id_024321,63744.06491426249
id_024322,32137.905003147083
id_024323,32941.98630267844
id_024324,33742.85770188179
id_024325,41216.426473491185
id_024326,43494.02931272183
id_024327,42431.48141909487
id_024328,46782.07141139683
id_024329,38973.23032605903
id_024330,36945.26270655178
id_024331,28750.585492263268
id_024332,40278.00649859263
id_024333,21556.22909570023
id_024334,37458.131907644325
id_024335,45516.61413187167
id_024336,50960.82779504716
id_024337,49205.276316336814
id_024338,49872.550357952445
id_024339,37627.31522032733
id_024340,18955.702060311134
id_024341,18349.958190382422
id_024342,34410.53544161948
id_024343,30619.760735808133
id_024344,75190.57513531897
id_024345,71608.90979200328
id_024346,38465.413626496826
id_024347,71251.9485465029
id_024348,43825.87425990529
id_024349,50216.273247891644
id_024350,33507.55173689163
id_024351,44873.367526346185
id_024352,51237.01360605208
id_024353,52724.04127365412
id_024354,72550.88585874533
id_024355,62604.38786385372
id_024356,58384.29173588573
id_024357,73534.80701235094
id_024358,58987.46045695268
id_024359,89353.26825931807
id_024360,53256.77105909932
id_024361,46927.2824499157
id_024362,45761.746962910474
id_024363,52351.22203917946
id_024364,29382.3941225596
id_024365,55724.021252893544
id_024366,63070.59777664444
id_024367,46388.72124654412
id_024368,39992.08024449414
id_024369,65989.22049053971
id_024370,48836.83896846932
id_024371,56033.569662027854
id_024372,42588.93242604609
id_024373,105030.10873977214
id_024374,33955.36080812805
id_024375,44029.68062009438
id_024376,52697.727527373216
id_024377,44042.46148631649
id_024378,64442.18458426113
id_024379,50531.59222624678
id_024380,51156.997445559595
id_024381,56208.18105963688
id_024382,52764.0584677017
id_024383,41208.478070691875
id_024384,43608.61554652034
id_024385,57522.36521597899
id_024386,43772.40959480465
id_024387,46176.71325566459
id_024388,45395.27020016849
id_024389,60557.53113277022
id_024390,38203.57515492248
id_024391,34779.03427325357
id_024392,52085.75660248569
id_024393,46300.35521910155
id_024394,37431.024752521706
id_024395,47847.67329577585
id_024396,67413.74647301435
id_024397,40373.53350412873
id_024398,50351.96451659304
id_024399,48482.39223107191
id_024400,40308.93512682445
id_024401,63417.90500684954
id_024402,59772.40097981248
id_024403,61321.342581725825
id_024404,44346.17508313543
id_024405,55940.67612256291
id_024406,62923.751781902974
id_024407,56867.17604876443
id_024408,50344.42195959928
id_024409,58030.8104459638
id_024410,96123.80476458812
id_024411,57866.556617076225
id_024412,64255.93997470756
id_024413,44950.93862449158
id_024414,52787.31983579288
id_024415,46932.57379666608
id_024416,50667.09392302428
id_024417,68617.1526814214
id_024418,82149.39086710128
id_024419,179662.6453155124
id_024420,96800.3026058463
id_024421,85453.48908881801
id_024422,53253.18182428761
id_024423,44945.4269470358
id_024424,54347.6015863986
id_024425,82783.18232254847
id_024426,72340.06299517938
id_024427,123990.9555329526
id_024428,95726.41833391547
id_024429,111812.55917770382
id_024430,54930.35239834914
id_024431,52395.565631549776
id_024432,49164.32291165667
id_024433,78256.77962148657
id_024434,83120.96875743635
id_024435,59892.40151632365
id_024436,54173.85610773617
id_024437,71335.10541925179
id_024438,51141.790434169314
id_024439,47060.43216169622
id_024440,68481.4078249871
id_024441,68220.82666485978
id_024442,47579.1678396062
id_024443,47792.4493836947
id_024444,54615.03028680632
id_024445,51507.793128435704
id_024446,41924.46626242287
id_024447,55947.4568225225
id_024448,75597.3358858242
id_024449,63404.916508305694
id_024450,67114.19500945664
id_024451,75166.68588811533
id_024452,113643.03109833837
id_024453,63177.21290536514
id_024454,88502.03456148645
id_024455,107860.71602273177
id_024456,108507.37093166236
id_024457,76105.68208345007
id_024458,67786.39695097027
id_024459,42122.67206774044
id_024460,32332.12882173077
id_024461,69545.18037072524
id_024462,69541.59158927928
id_024463,103805.44318009871
id_024464,72176.76382398095
id_024465,120403.86676964659
id_024466,110994.70112503615
id_024467,96556.06943148327
id_024468,81411.6252548255
id_024469,102288.55240276901
id_024470,58310.65450491402
id_024471,112631.29347118718
id_024472,102605.52434311279
id_024473,55283.019480766656
id_024474,77565.86085681239
id_024475,37711.62931977464
id_024476,56304.3702559427
id_024477,53387.59843410549
id_024478,40036.69485069325
id_024479,94028.42564027407
id_024480,67856.29226715895
id_024481,65097.25298343793
id_024482,62159.40243153391
id_024483,57838.10961983831
id_024484,79789.5488347418
id_024485,60196.16853986337
id_024486,110957.32438810272
id_024487,132812.2051113585
id_024488,122612.02032507627
id_024489,67136.95885053347
id_024490,83112.34649252339
id_024491,52636.798043148825
id_024492,85155.94697959449
id_024493,82598.58925728055
id_024494,105357.11026147251
id_024495,91162.23914185909
id_024496,63770.001045265206
id_024497,91083.68585455533
id_024498,123918.1297222449
id_024499,146772.6312462673
id_024500,90198.20406010399
id_024501,118180.79927943781
id_024502,93803.90235046652
id_024503,153120.04898744277
id_024504,94891.55279322583
id_024505,134365.36643792226
id_024506,87714.33276739623
id_024507,82886.84481341811
id_024508,123764.31534750154
id_024509,98854.35288995481
id_024510,132799.5599531821
id_024511,101528.31894741571
id_024512,121278.46479110618
id_024513,177160.54714348458
id_024514,159402.1894604717
id_024515,38013.347305036565
id_024516,99790.52166163918
id_024517,90246.10470756739
id_024518,89745.08444072136
id_024519,76764.3293346779
id_024520,86090.95503487173
id_024521,93504.28498035362
id_024522,30133.81330496667
id_024523,47309.87157760044
id_024524,32970.95742513264
id_024525,48858.61097213087
id_024526,64532.47409754322
id_024527,55725.595015442246
id_024528,57048.66736716389
id_024529,59189.330783191755
id_024530,67599.95140477113
id_024531,71660.89074502776
id_024532,87280.12678373783
id_024533,85594.26124106726
id_024534,70990.97668743771
id_024535,102462.00533405352
id_024536,95116.14639751111
id_024537,54421.5152877974
id_024538,63263.30352444154
id_024539,44986.098802988294
id_024540,47924.06866040769
id_024541,38412.40197405266
id_024542,35868.475297602185
id_024543,43345.311139915786
id_024544,36501.865821092906
id_024545,50465.06088094766
id_024546,46567.589296340404
id_024547,41220.43135856885
id_024548,30376.855626274835
id_024549,19131.306138810567
id_024550,32135.261858474307
id_024551,55796.34548267142
id_024552,44575.21623354122
id_024553,34135.07879657794
id_024554,63525.655426980135
id_024555,69997.08731972917
id_024556,77850.28303824838
id_024557,91574.33428907134
id_024558,64584.67730515147
id_024559,92180.11846859653
id_024560,79297.56376184028
id_024561,65330.265314816315
id_024562,77242.91737195439
id_024563,53159.68487855974
id_024564,84457.82272129234
id_024565,48609.27650352654
id_024566,40945.167700160346
id_024567,29478.38938070478
id_024568,47180.110336523336
id_024569,37756.534299739506
id_024570,24639.096184247435
id_024571,36577.17386202906
id_024572,55146.17532871454
id_024573,57884.054362250296
id_024574,48800.221554588585
id_024575,56483.24697920051
id_024576,54744.90288978821
id_024577,66661.2736785577
id_024578,56271.167754811875
id_024579,45861.21215415175
id_024580,55174.139118411804
id_024581,52332.99979302839
id_024582,75602.6252769371
id_024583,87084.01478001598
id_024584,79646.4713695814
id_024585,58568.272612587905
id_024586,61962.74604928303
id_024587,52582.18775380299
id_024588,64895.34642850593
id_024589,39220.90563403172
id_024590,53411.914174507045
id_024591,34912.537033606684
id_024592,45629.45424025494
id_024593,39312.051794376894
id_024594,33047.798189526526
id_024595,35701.34596620187
id_024596,54609.112102142
id_024597,47143.976792569796
id_024598,40037.01100086936
id_024599,23059.721366251964
id_024600,35630.17482871158
id_024601,32194.62051430028
id_024602,30916.895595619764
id_024603,53758.692009023456
id_024604,46439.63583205058
id_024605,54241.858530228026
id_024606,37035.943748069556
id_024607,54404.93901047353
id_024608,61224.50745517796
id_024609,51958.291447728196
id_024610,65716.05616930399
id_024611,58723.59298300343
id_024612,50285.833893536765
id_024613,60464.30268952532
id_024614,41014.876338698785
id_024615,48909.60294107097
id_024616,64609.317031246355
id_024617,43371.196567472536
id_024618,38347.24551026687
id_024619,25655.300946381245
id_024620,33903.0224416488
id_024621,27948.51123251614
id_024622,35000.25612217668
id_024623,68194.98872955955
id_024624,57041.61513300721
id_024625,37279.04466681179
id_024626,54069.81233036297
id_024627,56128.380901036384
id_024628,44749.88594694593
id_024629,37795.27887085103
id_024630,53246.24390711676
id_024631,50159.1264529983
id_024632,22067.791757818708
id_024633,38123.42988263881
id_024634,23193.747081753245
id_024635,74289.99169429726
id_024636,49003.98776403986
id_024637,24320.368043260285
id_024638,33016.62294622769
id_024639,52460.5599041116
id_024640,37377.59633731288
id_024641,34030.80337420049
id_024642,65719.52267638531
id_024643,63919.17420913751
id_024644,32178.69224231849
id_024645,33610.722431529204
id_024646,33435.107775652876
id_024647,47393.00548170198
id_024648,37379.92630120714
id_024649,37381.27282412594
id_024650,56067.96005570952
id_024651,56125.04022336109
id_024652,41041.27651466688
id_024653,74410.32871471232
id_024654,68033.46865059422
id_024655,58912.24202159883
id_024656,30268.62352684294
id_024657,53610.313364768204
id_024658,27047.038884432324
id_024659,28422.619446495675
id_024660,15415.75299946669
id_024661,22446.00092577672
id_024662,18879.753018002655
id_024663,19494.591723315567
id_024664,39625.77977486444
id_024665,25571.434515342382
id_024666,53381.80348040932
id_024667,31754.373862422228
id_024668,20829.124020822226
id_024669,44702.60619219557
id_024670,89666.52088083744
id_024671,57033.160833691676
id_024672,62685.797828441784
id_024673,36937.93911584309
id_024674,22309.53134253945
id_024675,22408.319150899293
id_024676,34862.40669559218
id_024677,38592.88393850312
id_024678,32708.396531110277
id_024679,28738.32285067879
id_024680,25477.8981845618
id_024681,21921.015000087686
id_024682,29803.24558549624
id_024683,36063.645093711
id_024684,36699.47161400241
id_024685,26613.18391236441
id_024686,35223.38490237489
id_024687,35497.60120491147
id_024688,22472.00794956696
id_024689,29505.746311433708
id_024690,31916.33279886166
id_024691,36334.453069090036
id_024692,44168.56289064813
id_024693,35827.26585791792
id_024694,47995.352740104085
id_024695,56314.1548249861
id_024696,45563.72703896898
id_024697,48238.33499363569
id_024698,27283.49645255197
id_024699,36271.306478838895
id_024700,30280.396153255828
id_024701,37799.83965827078
id_024702,35477.77934408425
id_024703,42471.316386929924
id_024704,42336.05789661362
id_024705,22724.277028121593
id_024706,32311.808715090032
id_024707,35753.578728882814
id_024708,26287.137982321357
id_024709,39822.335182155526
id_024710,29540.70893557697
id_024711,37007.47220025672
id_024712,40031.17216890219
id_024713,57550.90209885001
id_024714,48938.88531059831
id_024715,69716.7655317102
id_024716,79147.64917018128
id_024717,63023.38691632345
id_024718,129929.41350478944
id_024719,32151.902775756625
id_024720,55284.129635463425
id_024721,39311.847737297496
id_024722,24491.23530411511
id_024723,57848.752894850935
id_024724,59882.68366010281
id_024725,29093.897160575445
id_024726,47907.02356882104
id_024727,45583.11249015101
id_024728,59796.714915627614
id_024729,46868.7753952998
id_024730,32237.841520032955
id_024731,53110.528201322115
id_024732,32614.54893769373
id_024733,31237.46667863391
id_024734,42161.15637163609
id_024735,52594.11745254096
id_024736,46925.45717491792
id_024737,40018.21710401011
id_024738,56904.17128622512
id_024739,48586.705108196074
id_024740,97084.63188829983
id_024741,81610.66218092374
id_024742,92502.58964540827
id_024743,83060.4858853361
id_024744,97450.75857047421
id_024745,56352.63905004399
id_024746,100635.70184661236
id_024747,91880.31409740275
id_024748,70441.14341963685
id_024749,84620.46501342599
id_024750,67288.90721750005
id_024751,68890.10750399792
id_024752,65692.06609012783
id_024753,75646.21957371182
id_024754,66125.76295772681
id_024755,47960.11815214822
id_024756,78159.37723686837
id_024757,81594.47212549718
id_024758,120042.25168834093
id_024759,118311.28172345879
id_024760,80669.45543129597
id_024761,68241.50906936915
id_024762,67597.71722679352
id_024763,85986.42363234179
id_024764,55426.92164886469
id_024765,82570.3677126581
id_024766,40314.74907886833
id_024767,72952.00760262998
id_024768,71011.93555336629
id_024769,75281.14766120806
id_024770,112971.13103799983
id_024771,96607.77436433612
id_024772,65077.08640108988
id_024773,86612.65689637329
id_024774,62505.11825396287
id_024775,84530.30893056151
id_024776,81465.04043783752
id_024777,70964.21804551392
id_024778,57581.12119151033
id_024779,55698.75604835683
id_024780,55055.267819375236
id_024781,67272.30860656414
id_024782,43403.017690114575
id_024783,49065.02607955698
id_024784,41008.41898112046
id_024785,23435.75918382795
id_024786,20446.586017327372
id_024787,28540.32187865164
id_024788,31582.287904595127
id_024789,30038.558629350002
id_024790,43359.30361504714
id_024791,39186.164263409664
id_024792,19266.09675363226
id_024793,26120.473227239778
id_024794,33326.615209381824
id_024795,43210.60137969125
id_024796,42834.341065203276
id_024797,34442.56540423915
id_024798,53466.76239079012
id_024799,48845.192502964885
id_024800,63226.70930608399
id_024801,40688.40240549997
id_024802,48631.637532120076
id_024803,39635.815078049294
id_024804,42176.91915328865
id_024805,49506.29994996973
id_024806,47199.26664444566
id_024807,44086.48882776728
id_024808,56273.57738164092
id_024809,31938.18481454748
id_024810,31406.648455364033
id_024811,37421.08344225034
id_024812,71387.18817483094
id_024813,35128.282005875524
id_024814,65079.63601289315
id_024815,81586.21252747149
id_024816,72497.85382814908
id_024817,73652.28740077587
id_024818,71201.65766322808
id_024819,102667.43460955903
id_024820,93287.3688743348
id_024821,57921.70670930674
id_024822,88151.86405668753
id_024823,64601.384984408185
id_024824,72207.18099296434
id_024825,79562.24569376712
id_024826,16046.108183805003
id_024827,42500.474133278505
id_024828,49379.08353211202
id_024829,56849.90258666057
id_024830,40187.53761095392
id_024831,49702.90237117208
id_024832,45220.963325163335
id_024833,58540.816262691034
id_024834,52501.86109557918
id_024835,58547.23924073141
id_024836,30739.925046565277
id_024837,29275.645988140906
id_024838,29181.04122248096
id_024839,33697.97172581178
id_024840,27152.891731082567
id_024841,24749.466982386042
id_024842,26199.945731779524
id_024843,17994.85100148122
id_024844,10156.12014772227
id_024845,16134.498419352973
id_024846,20334.5819704132
id_024847,31165.040500555613
id_024848,31524.23017875008
id_024849,37574.05357961611
id_024850,32463.920308671582
id_024851,11267.325276538415
id_024852,34916.19633298813
id_024853,29996.583704217875
id_024854,19344.75574484377
id_024855,30973.79313748056
id_024856,31405.931154336384
id_024857,27877.403984685967
id_024858,33372.931223653424
id_024859,37430.10721782366
id_024860,29426.823239637408
id_024861,29079.72627066339
id_024862,31841.365677477334
id_024863,42360.21388937807
id_024864,49420.16697123304
id_024865,48858.34085538016
id_024866,58199.895354734006
id_024867,58988.631963338274
id_024868,43834.12194101193
id_024869,35503.84696986895
id_024870,38502.54442958394
id_024871,26329.552634802745
id_024872,47644.17020143819
id_024873,39623.431797595505
id_024874,25349.32261398268
id_024875,41664.40756456269
id_024876,43766.37661583921
id_024877,49570.609520926664
id_024878,26778.256869266967
id_024879,56682.39222171838
id_024880,53657.54415846067
id_024881,40222.5547448402
id_024882,42610.02122082014
id_024883,48189.71688848742
id_024884,37110.41890172759
id_024885,37226.10690026034
id_024886,40138.88144366746
id_024887,56355.29702050254
id_024888,79041.13306062443
id_024889,65156.277758833574
id_024890,89044.04502578438
id_024891,113144.3074190596
id_024892,63310.9256683739
id_024893,70889.65219250096
id_024894,49797.595202282086
id_024895,34352.02549310204
id_024896,26539.715367481724
id_024897,40157.14398301801
id_024898,46876.27000839243
id_024899,49540.19764468326
id_024900,38342.22376082459
id_024901,34477.10842498848
id_024902,39669.18680109395
id_024903,37991.47931146964
id_024904,51567.32594662616
id_024905,53887.595956812474
id_024906,53957.94751302638
id_024907,58684.28529358782
id_024908,53051.62906791398
id_024909,42291.4026657122
id_024910,38673.2734496312
