obs_id,crime_type_pred
id_025539,1
id_025540,3
id_025541,5
id_025542,1
id_025543,5
id_025544,3
id_025545,5
id_025546,2
id_025547,4
id_025548,1
id_025549,5
id_025550,4
id_025551,5
id_025552,3
id_025553,1
id_025554,2
id_025555,2
id_025556,3
id_025557,4
id_025558,1
id_025559,2
id_025560,2
id_025561,2
id_025562,5
id_025563,2
id_025564,2
id_025565,2
id_025566,1
id_025567,3
id_025568,3
id_025569,1
id_025570,1
id_025571,3
id_025572,4
id_025573,5
id_025574,5
id_025575,2
id_025576,1
id_025577,2
id_025578,3
id_025579,4
id_025580,3
id_025581,2
id_025582,1
id_025583,4
id_025584,3
id_025585,4
id_025586,1
id_025587,2
id_025588,4
id_025589,3
id_025590,2
id_025591,4
id_025592,1
id_025593,1
id_025594,3
id_025595,1
id_025596,1
id_025597,4
id_025598,3
id_025599,2
id_025600,1
id_025601,1
id_025602,1
id_025603,2
id_025604,1
id_025605,4
id_025606,1
id_025607,2
id_025608,1
id_025609,3
id_025610,5
id_025611,4
id_025612,2
id_025613,3
id_025614,4
id_025615,5
id_025616,2
id_025617,5
id_025618,1
id_025619,3
id_025620,3
id_025621,5
id_025622,1
id_025623,1
id_025624,4
id_025625,4
id_025626,2
id_025627,1
id_025628,4
id_025629,5
id_025630,1
id_025631,3
id_025632,3
id_025633,2
id_025634,2
id_025635,5
id_025636,5
id_025637,5
id_025638,3
id_025639,3
id_025640,1
id_025641,4
id_025642,3
id_025643,3
id_025644,1
id_025645,4
id_025646,4
id_025647,2
id_025648,3
id_025649,2
id_025650,3
id_025651,5
id_025652,2
id_025653,1
id_025654,4
id_025655,3
id_025656,5
id_025657,2
id_025658,1
id_025659,1
id_025660,5
id_025661,3
id_025662,5
id_025663,5
id_025664,2
id_025665,3
id_025666,4
id_025667,3
id_025668,5
id_025669,3
id_025670,1
id_025671,1
id_025672,2
id_025673,1
id_025674,3
id_025675,5
id_025676,3
id_025677,5
id_025678,5
id_025679,5
id_025680,3
id_025681,3
id_025682,1
id_025683,3
id_025684,3
id_025685,2
id_025686,2
id_025687,3
id_025688,5
id_025689,3
id_025690,1
id_025691,4
id_025692,2
id_025693,5
id_025694,3
id_025695,2
id_025696,5
id_025697,1
id_025698,5
id_025699,2
id_025700,5
id_025701,4
id_025702,3
id_025703,5
id_025704,3
id_025705,4
id_025706,2
id_025707,4
id_025708,1
id_025709,1
id_025710,5
id_025711,2
id_025712,3
id_025713,2
id_025714,1
id_025715,2
id_025716,4
id_025717,2
id_025718,3
id_025719,1
id_025720,2
id_025721,1
id_025722,3
id_025723,1
id_025724,2
id_025725,5
id_025726,1
id_025727,4
id_025728,2
id_025729,3
id_025730,1
id_025731,2
id_025732,5
id_025733,4
id_025734,1
id_025735,4
id_025736,4
id_025737,4
id_025738,4
id_025739,2
id_025740,5
id_025741,2
id_025742,4
id_025743,2
id_025744,5
id_025745,2
id_025746,3
id_025747,1
id_025748,4
id_025749,4
id_025750,3
id_025751,4
id_025752,3
id_025753,5
id_025754,4
id_025755,2
id_025756,4
id_025757,5
id_025758,3
id_025759,1
id_025760,1
id_025761,2
id_025762,1
id_025763,3
id_025764,2
id_025765,5
id_025766,2
id_025767,5
id_025768,4
id_025769,3
id_025770,3
id_025771,2
id_025772,4
id_025773,4
id_025774,3
id_025775,2
id_025776,2
id_025777,3
id_025778,4
id_025779,4
id_025780,4
id_025781,1
id_025782,5
id_025783,3
id_025784,4
id_025785,5
id_025786,1
id_025787,3
id_025788,1
id_025789,2
id_025790,1
id_025791,2
id_025792,3
id_025793,3
id_025794,4
id_025795,3
id_025796,4
id_025797,2
id_025798,3
id_025799,2
id_025800,4
id_025801,3
id_025802,5
id_025803,5
id_025804,2
id_025805,2
id_025806,1
id_025807,4
id_025808,3
id_025809,1
id_025810,2
id_025811,2
id_025812,2
id_025813,2
id_025814,3
id_025815,3
id_025816,1
id_025817,2
id_025818,1
id_025819,3
id_025820,5
id_025821,5
id_025822,3
id_025823,5
id_025824,1
id_025825,4
id_025826,1
id_025827,2
id_025828,1
id_025829,4
id_025830,5
id_025831,2
id_025832,3
id_025833,2
id_025834,3
id_025835,5
id_025836,5
id_025837,3
id_025838,3
id_025839,3
id_025840,5
id_025841,2
id_025842,2
id_025843,3
id_025844,3
id_025845,4
id_025846,5
id_025847,1
id_025848,2
id_025849,2
id_025850,2
id_025851,4
id_025852,5
id_025853,2
id_025854,4
id_025855,4
id_025856,3
id_025857,1
id_025858,2
id_025859,1
id_025860,5
id_025861,5
id_025862,4
id_025863,3
id_025864,1
id_025865,3
id_025866,2
id_025867,5
id_025868,1
id_025869,3
id_025870,5
id_025871,4
id_025872,3
id_025873,4
id_025874,4
id_025875,1
id_025876,4
id_025877,4
id_025878,1
id_025879,2
id_025880,4
id_025881,4
id_025882,3
id_025883,3
id_025884,1
id_025885,1
id_025886,1
id_025887,1
id_025888,5
id_025889,1
id_025890,2
id_025891,5
id_025892,1
id_025893,5
id_025894,4
id_025895,1
id_025896,4
id_025897,3
id_025898,2
id_025899,5
id_025900,4
id_025901,3
id_025902,3
id_025903,3
id_025904,4
id_025905,4
id_025906,3
id_025907,5
id_025908,3
id_025909,5
id_025910,1
id_025911,1
id_025912,2
id_025913,5
id_025914,5
id_025915,1
id_025916,4
id_025917,3
id_025918,5
id_025919,4
id_025920,2
id_025921,4
id_025922,5
id_025923,1
id_025924,3
id_025925,2
id_025926,2
id_025927,2
id_025928,5
id_025929,3
id_025930,3
id_025931,1
id_025932,4
id_025933,2
id_025934,3
id_025935,2
id_025936,4
id_025937,4
id_025938,2
id_025939,5
id_025940,1
id_025941,5
id_025942,4
id_025943,2
id_025944,3
id_025945,4
id_025946,4
id_025947,3
id_025948,1
id_025949,3
id_025950,2
id_025951,4
id_025952,3
id_025953,5
id_025954,3
id_025955,3
id_025956,2
id_025957,5
id_025958,3
id_025959,4
id_025960,3
id_025961,4
id_025962,1
id_025963,5
id_025964,2
id_025965,4
id_025966,2
id_025967,1
id_025968,4
id_025969,3
id_025970,4
id_025971,4
id_025972,3
id_025973,1
id_025974,3
id_025975,3
id_025976,4
id_025977,2
id_025978,4
id_025979,3
id_025980,3
id_025981,2
id_025982,3
id_025983,3
id_025984,4
id_025985,5
id_025986,5
id_025987,3
id_025988,5
id_025989,4
id_025990,3
id_025991,2
id_025992,1
id_025993,1
id_025994,3
id_025995,5
id_025996,3
id_025997,5
id_025998,1
id_025999,1
id_026000,4
id_026001,1
id_026002,1
id_026003,5
id_026004,5
id_026005,1
id_026006,4
id_026007,1
id_026008,4
id_026009,3
id_026010,3
id_026011,3
id_026012,3
id_026013,5
id_026014,1
id_026015,1
id_026016,2
id_026017,3
id_026018,3
id_026019,3
id_026020,3
id_026021,3
id_026022,5
id_026023,2
id_026024,3
id_026025,5
id_026026,1
id_026027,1
id_026028,3
id_026029,3
id_026030,3
id_026031,2
id_026032,3
id_026033,1
id_026034,1
id_026035,4
id_026036,3
id_026037,5
id_026038,1
id_026039,1
id_026040,3
id_026041,3
id_026042,3
id_026043,3
id_026044,5
id_026045,5
id_026046,4
id_026047,4
id_026048,2
id_026049,1
id_026050,4
id_026051,3
id_026052,5
id_026053,5
id_026054,4
id_026055,3
id_026056,2
id_026057,1
id_026058,3
id_026059,2
id_026060,5
id_026061,5
id_026062,3
id_026063,4
id_026064,3
id_026065,1
id_026066,5
id_026067,4
id_026068,5
id_026069,1
id_026070,2
id_026071,5
id_026072,2
id_026073,3
id_026074,2
id_026075,1
id_026076,4
id_026077,4
id_026078,4
id_026079,2
id_026080,3
id_026081,2
id_026082,1
id_026083,5
id_026084,2
id_026085,4
id_026086,2
id_026087,1
id_026088,2
id_026089,3
id_026090,4
id_026091,4
id_026092,1
id_026093,5
id_026094,2
id_026095,4
id_026096,3
id_026097,2
id_026098,4
id_026099,2
id_026100,3
id_026101,4
id_026102,2
id_026103,3
id_026104,5
id_026105,1
id_026106,3
id_026107,5
id_026108,4
id_026109,1
id_026110,5
id_026111,4
id_026112,2
id_026113,2
id_026114,5
id_026115,2
id_026116,2
id_026117,2
id_026118,3
id_026119,2
id_026120,4
id_026121,1
id_026122,1
id_026123,3
id_026124,2
id_026125,1
id_026126,3
id_026127,2
id_026128,3
id_026129,2
id_026130,5
id_026131,1
id_026132,3
id_026133,1
id_026134,4
id_026135,1
id_026136,3
id_026137,2
id_026138,3
id_026139,4
id_026140,4
id_026141,1
id_026142,2
id_026143,2
id_026144,2
id_026145,4
id_026146,2
id_026147,3
id_026148,3
id_026149,1
id_026150,5
id_026151,5
id_026152,1
id_026153,1
id_026154,5
id_026155,4
id_026156,2
id_026157,4
id_026158,2
id_026159,1
id_026160,1
id_026161,1
id_026162,5
id_026163,4
id_026164,5
id_026165,5
id_026166,3
id_026167,1
id_026168,3
id_026169,1
id_026170,4
id_026171,1
id_026172,2
id_026173,2
id_026174,1
id_026175,2
id_026176,1
id_026177,1
id_026178,3
id_026179,5
id_026180,4
id_026181,4
id_026182,2
id_026183,2
id_026184,1
id_026185,1
id_026186,3
id_026187,4
id_026188,2
id_026189,1
id_026190,1
id_026191,1
id_026192,5
id_026193,3
id_026194,2
id_026195,3
id_026196,3
id_026197,2
id_026198,1
id_026199,2
id_026200,1
id_026201,3
id_026202,1
id_026203,1
id_026204,5
id_026205,2
id_026206,4
id_026207,2
id_026208,5
id_026209,4
id_026210,3
id_026211,3
id_026212,3
id_026213,3
id_026214,1
id_026215,2
id_026216,3
id_026217,1
id_026218,5
id_026219,5
id_026220,1
id_026221,3
id_026222,1
id_026223,3
id_026224,3
id_026225,4
id_026226,3
id_026227,3
id_026228,2
id_026229,4
id_026230,3
id_026231,2
id_026232,5
id_026233,1
id_026234,4
id_026235,3
id_026236,5
id_026237,1
id_026238,3
id_026239,3
id_026240,4
id_026241,5
id_026242,5
id_026243,1
id_026244,4
id_026245,1
id_026246,5
id_026247,5
id_026248,5
id_026249,1
id_026250,1
id_026251,1
id_026252,3
id_026253,4
id_026254,5
id_026255,4
id_026256,2
id_026257,1
id_026258,2
id_026259,3
id_026260,1
id_026261,5
id_026262,4
id_026263,1
id_026264,2
id_026265,1
id_026266,2
id_026267,2
id_026268,5
id_026269,3
id_026270,3
id_026271,3
id_026272,3
id_026273,5
id_026274,2
id_026275,1
id_026276,1
id_026277,2
id_026278,1
id_026279,3
id_026280,4
id_026281,1
id_026282,2
id_026283,2
id_026284,4
id_026285,1
id_026286,3
id_026287,4
id_026288,1
id_026289,5
id_026290,2
id_026291,1
id_026292,4
id_026293,3
id_026294,5
id_026295,1
id_026296,3
id_026297,3
id_026298,5
id_026299,4
id_026300,1
id_026301,3
id_026302,1
id_026303,5
id_026304,4
id_026305,2
id_026306,1
id_026307,5
id_026308,2
id_026309,2
id_026310,4
id_026311,4
id_026312,2
id_026313,5
id_026314,2
id_026315,1
id_026316,1
id_026317,1
id_026318,4
id_026319,2
id_026320,2
id_026321,2
id_026322,3
id_026323,4
id_026324,3
id_026325,4
id_026326,3
id_026327,1
id_026328,3
id_026329,5
id_026330,3
id_026331,1
id_026332,1
id_026333,5
id_026334,1
id_026335,5
id_026336,1
id_026337,3
id_026338,3
id_026339,4
id_026340,2
id_026341,2
id_026342,1
id_026343,2
id_026344,3
id_026345,2
id_026346,3
id_026347,3
id_026348,2
id_026349,2
id_026350,3
id_026351,3
id_026352,2
id_026353,1
id_026354,3
id_026355,4
id_026356,3
id_026357,4
id_026358,1
id_026359,1
id_026360,4
id_026361,2
id_026362,5
id_026363,2
id_026364,5
id_026365,1
id_026366,3
id_026367,2
id_026368,1
id_026369,4
id_026370,1
id_026371,4
id_026372,2
id_026373,2
id_026374,4
id_026375,5
id_026376,5
id_026377,3
id_026378,4
id_026379,2
id_026380,1
id_026381,2
id_026382,1
id_026383,4
id_026384,5
id_026385,1
id_026386,2
id_026387,3
id_026388,1
id_026389,3
id_026390,4
id_026391,2
id_026392,1
id_026393,1
id_026394,2
id_026395,1
id_026396,4
id_026397,3
id_026398,4
id_026399,3
id_026400,1
id_026401,3
id_026402,1
id_026403,4
id_026404,3
id_026405,3
id_026406,5
id_026407,3
id_026408,2
id_026409,5
id_026410,3
id_026411,1
id_026412,4
id_026413,4
id_026414,1
id_026415,1
id_026416,2
id_026417,3
id_026418,2
id_026419,2
id_026420,4
id_026421,3
id_026422,3
id_026423,2
id_026424,2
id_026425,4
id_026426,2
id_026427,1
id_026428,4
id_026429,2
id_026430,3
id_026431,2
id_026432,3
id_026433,5
id_026434,3
id_026435,1
id_026436,2
id_026437,4
id_026438,5
id_026439,2
id_026440,3
id_026441,1
id_026442,4
id_026443,1
id_026444,1
id_026445,3
id_026446,3
id_026447,4
id_026448,1
id_026449,4
id_026450,5
id_026451,1
id_026452,1
id_026453,2
id_026454,1
id_026455,2
id_026456,2
id_026457,5
id_026458,1
id_026459,5
id_026460,1
id_026461,1
id_026462,4
id_026463,5
id_026464,5
id_026465,5
id_026466,2
id_026467,4
id_026468,1
id_026469,4
id_026470,5
id_026471,1
id_026472,2
id_026473,5
id_026474,2
id_026475,2
id_026476,1
id_026477,5
id_026478,2
id_026479,4
id_026480,3
id_026481,1
id_026482,4
id_026483,3
id_026484,5
id_026485,5
id_026486,1
id_026487,1
id_026488,5
id_026489,3
id_026490,3
id_026491,2
id_026492,2
id_026493,1
id_026494,3
id_026495,5
id_026496,4
id_026497,3
id_026498,1
id_026499,1
id_026500,2
id_026501,2
id_026502,2
id_026503,1
id_026504,2
id_026505,3
id_026506,1
id_026507,3
id_026508,2
id_026509,4
id_026510,2
id_026511,5
id_026512,2
id_026513,3
id_026514,1
id_026515,2
id_026516,4
id_026517,2
id_026518,1
id_026519,3
id_026520,3
id_026521,1
id_026522,3
id_026523,1
id_026524,3
id_026525,3
id_026526,4
id_026527,1
id_026528,4
id_026529,1
id_026530,4
id_026531,3
id_026532,1
id_026533,2
id_026534,5
id_026535,3
id_026536,3
id_026537,2
id_026538,5
id_026539,3
id_026540,1
id_026541,1
id_026542,4
id_026543,1
id_026544,5
id_026545,1
id_026546,3
id_026547,4
id_026548,1
id_026549,1
id_026550,4
id_026551,3
id_026552,2
id_026553,3
id_026554,3
id_026555,3
id_026556,3
id_026557,2
id_026558,2
id_026559,3
id_026560,1
id_026561,1
id_026562,2
id_026563,2
id_026564,5
id_026565,5
id_026566,1
id_026567,1
id_026568,4
id_026569,2
id_026570,1
id_026571,2
id_026572,3
id_026573,5
id_026574,3
id_026575,3
id_026576,5
id_026577,4
id_026578,4
id_026579,5
id_026580,4
id_026581,2
id_026582,5
id_026583,1
id_026584,3
id_026585,5
id_026586,2
id_026587,3
id_026588,2
id_026589,1
id_026590,3
id_026591,4
id_026592,4
id_026593,5
id_026594,3
id_026595,2
id_026596,2
id_026597,5
id_026598,4
id_026599,2
id_026600,3
id_026601,3
id_026602,1
id_026603,3
id_026604,1
id_026605,5
id_026606,1
id_026607,4
id_026608,1
id_026609,3
id_026610,1
id_026611,1
id_026612,1
id_026613,3
id_026614,4
id_026615,3
id_026616,2
id_026617,1
id_026618,1
id_026619,2
id_026620,4
id_026621,5
id_026622,1
id_026623,2
id_026624,3
id_026625,4
id_026626,4
id_026627,2
id_026628,2
id_026629,2
id_026630,4
id_026631,3
id_026632,5
id_026633,3
id_026634,3
id_026635,1
id_026636,1
id_026637,3
id_026638,5
id_026639,4
id_026640,3
id_026641,2
id_026642,4
id_026643,1
id_026644,1
id_026645,1
id_026646,4
id_026647,4
id_026648,5
id_026649,3
id_026650,4
id_026651,1
id_026652,2
id_026653,1
id_026654,3
id_026655,3
id_026656,3
id_026657,1
id_026658,1
id_026659,2
id_026660,1
id_026661,3
id_026662,2
id_026663,3
id_026664,2
id_026665,4
id_026666,3
id_026667,1
id_026668,2
id_026669,2
id_026670,2
id_026671,2
id_026672,1
id_026673,3
id_026674,4
id_026675,3
id_026676,5
id_026677,2
id_026678,2
id_026679,1
id_026680,5
id_026681,4
id_026682,2
id_026683,4
id_026684,1
id_026685,5
id_026686,3
id_026687,3
id_026688,3
id_026689,1
id_026690,3
id_026691,2
id_026692,4
id_026693,2
id_026694,1
id_026695,2
id_026696,1
id_026697,3
id_026698,5
id_026699,4
id_026700,1
id_026701,1
id_026702,5
id_026703,5
id_026704,3
id_026705,2
id_026706,5
id_026707,2
id_026708,3
id_026709,3
id_026710,4
id_026711,3
id_026712,1
id_026713,2
id_026714,1
id_026715,4
id_026716,5
id_026717,4
id_026718,4
id_026719,5
id_026720,1
id_026721,3
id_026722,2
id_026723,3
id_026724,2
id_026725,5
id_026726,1
id_026727,4
id_026728,1
id_026729,5
id_026730,5
id_026731,2
id_026732,4
id_026733,1
id_026734,2
id_026735,1
id_026736,3
id_026737,1
id_026738,1
id_026739,3
id_026740,5
id_026741,1
id_026742,1
id_026743,1
id_026744,5
id_026745,2
id_026746,2
id_026747,1
id_026748,3
id_026749,1
id_026750,1
id_026751,2
id_026752,2
id_026753,3
id_026754,2
id_026755,5
id_026756,4
id_026757,5
id_026758,3
id_026759,2
id_026760,2
id_026761,5
id_026762,1
id_026763,4
id_026764,2
id_026765,1
id_026766,1
id_026767,4
id_026768,3
id_026769,4
id_026770,1
id_026771,5
id_026772,5
id_026773,4
id_026774,2
id_026775,5
id_026776,1
id_026777,3
id_026778,4
id_026779,1
id_026780,4
id_026781,5
id_026782,2
id_026783,5
id_026784,2
id_026785,5
id_026786,1
id_026787,5
id_026788,1
id_026789,5
id_026790,4
id_026791,2
id_026792,2
id_026793,1
id_026794,3
id_026795,2
id_026796,1
id_026797,2
id_026798,2
id_026799,1
id_026800,5
id_026801,1
id_026802,1
id_026803,1
id_026804,5
id_026805,1
id_026806,4
id_026807,2
id_026808,3
id_026809,4
id_026810,4
id_026811,5
id_026812,2
id_026813,4
id_026814,1
id_026815,1
id_026816,3
id_026817,4
id_026818,4
id_026819,5
id_026820,5
id_026821,3
id_026822,3
id_026823,1
id_026824,2
id_026825,4
id_026826,2
id_026827,4
id_026828,3
id_026829,2
id_026830,2
id_026831,2
id_026832,4
id_026833,4
id_026834,2
id_026835,2
id_026836,2
id_026837,2
id_026838,3
id_026839,2
id_026840,2
id_026841,1
id_026842,3
id_026843,4
id_026844,3
id_026845,1
id_026846,5
id_026847,5
id_026848,1
id_026849,2
id_026850,1
id_026851,2
id_026852,3
id_026853,4
id_026854,1
id_026855,4
id_026856,1
id_026857,2
id_026858,3
id_026859,1
id_026860,3
id_026861,3
id_026862,3
id_026863,3
id_026864,4
id_026865,1
id_026866,3
id_026867,1
id_026868,3
id_026869,4
id_026870,1
id_026871,5
id_026872,2
id_026873,2
id_026874,1
id_026875,4
id_026876,2
id_026877,5
id_026878,3
id_026879,5
id_026880,3
id_026881,2
id_026882,5
id_026883,4
id_026884,1
id_026885,3
id_026886,1
id_026887,5
id_026888,2
id_026889,2
id_026890,2
id_026891,3
id_026892,2
id_026893,4
id_026894,1
id_026895,3
id_026896,1
id_026897,1
id_026898,1
id_026899,2
id_026900,5
id_026901,4
id_026902,4
id_026903,2
id_026904,5
id_026905,3
id_026906,3
id_026907,4
id_026908,3
id_026909,2
id_026910,2
id_026911,4
id_026912,5
id_026913,5
id_026914,5
id_026915,1
id_026916,3
id_026917,1
id_026918,1
id_026919,2
id_026920,4
id_026921,1
id_026922,1
id_026923,3
id_026924,3
id_026925,1
id_026926,1
id_026927,2
id_026928,2
id_026929,4
id_026930,5
id_026931,4
id_026932,3
id_026933,5
id_026934,3
id_026935,5
id_026936,5
id_026937,3
id_026938,4
id_026939,2
id_026940,3
id_026941,5
id_026942,1
id_026943,5
id_026944,1
id_026945,1
id_026946,4
id_026947,2
id_026948,1
id_026949,5
id_026950,4
id_026951,5
id_026952,3
id_026953,2
id_026954,4
id_026955,4
id_026956,2
id_026957,2
id_026958,2
id_026959,2
id_026960,2
id_026961,3
id_026962,5
id_026963,5
id_026964,5
id_026965,2
id_026966,3
id_026967,3
id_026968,4
id_026969,5
id_026970,5
id_026971,3
id_026972,5
id_026973,1
id_026974,4
id_026975,3
id_026976,3
id_026977,2
id_026978,5
id_026979,2
id_026980,2
id_026981,4
id_026982,3
id_026983,4
id_026984,2
id_026985,2
id_026986,2
id_026987,1
id_026988,5
id_026989,1
id_026990,2
id_026991,1
id_026992,3
id_026993,3
id_026994,1
id_026995,3
id_026996,2
id_026997,2
id_026998,2
id_026999,2
id_027000,2
id_027001,4
id_027002,2
id_027003,4
id_027004,3
id_027005,3
id_027006,2
id_027007,2
id_027008,4
id_027009,3
id_027010,2
id_027011,2
id_027012,3
id_027013,3
id_027014,3
id_027015,2
id_027016,2
id_027017,1
id_027018,3
id_027019,3
id_027020,3
id_027021,4
id_027022,1
id_027023,2
id_027024,2
id_027025,4
id_027026,1
id_027027,4
id_027028,1
id_027029,2
id_027030,1
id_027031,1
id_027032,2
id_027033,5
id_027034,3
id_027035,5
id_027036,4
id_027037,5
id_027038,4
id_027039,4
id_027040,2
id_027041,1
id_027042,5
id_027043,3
id_027044,3
id_027045,2
id_027046,4
id_027047,1
id_027048,1
id_027049,3
id_027050,1
id_027051,1
id_027052,2
id_027053,1
id_027054,3
id_027055,3
id_027056,5
id_027057,2
id_027058,2
id_027059,4
id_027060,1
id_027061,1
id_027062,3
id_027063,1
id_027064,1
id_027065,2
id_027066,2
id_027067,3
id_027068,4
id_027069,3
id_027070,3
id_027071,4
id_027072,3
id_027073,3
id_027074,4
id_027075,4
id_027076,1
id_027077,3
id_027078,1
id_027079,1
id_027080,4
id_027081,3
id_027082,1
id_027083,5
id_027084,2
id_027085,2
id_027086,3
id_027087,1
id_027088,5
id_027089,1
id_027090,5
id_027091,2
id_027092,3
id_027093,5
id_027094,3
id_027095,5
id_027096,2
id_027097,1
id_027098,4
id_027099,4
id_027100,2
id_027101,3
id_027102,1
id_027103,1
id_027104,3
id_027105,1
id_027106,4
id_027107,3
id_027108,2
id_027109,1
id_027110,1
id_027111,1
id_027112,1
id_027113,5
id_027114,4
id_027115,3
id_027116,3
id_027117,3
id_027118,4
id_027119,5
id_027120,5
id_027121,3
id_027122,4
id_027123,5
id_027124,2
id_027125,1
id_027126,4
id_027127,1
id_027128,2
id_027129,3
id_027130,3
id_027131,3
id_027132,1
id_027133,4
id_027134,3
id_027135,2
id_027136,2
id_027137,2
id_027138,1
id_027139,2
id_027140,3
id_027141,4
id_027142,3
id_027143,1
id_027144,3
id_027145,1
id_027146,3
id_027147,4
id_027148,5
id_027149,5
id_027150,1
id_027151,2
id_027152,5
id_027153,1
id_027154,3
id_027155,4
id_027156,5
id_027157,3
id_027158,2
id_027159,4
id_027160,5
id_027161,1
id_027162,4
id_027163,3
id_027164,4
id_027165,4
id_027166,1
id_027167,3
id_027168,3
id_027169,4
id_027170,4
id_027171,5
id_027172,5
id_027173,5
id_027174,1
id_027175,2
id_027176,4
id_027177,3
id_027178,4
id_027179,5
id_027180,5
id_027181,1
id_027182,1
id_027183,5
id_027184,3
id_027185,3
id_027186,1
id_027187,3
id_027188,1
id_027189,3
id_027190,2
id_027191,3
id_027192,3
id_027193,3
id_027194,3
id_027195,4
id_027196,3
id_027197,3
id_027198,3
id_027199,3
id_027200,4
id_027201,2
id_027202,3
id_027203,1
id_027204,4
id_027205,3
id_027206,3
id_027207,5
id_027208,2
id_027209,5
id_027210,1
id_027211,4
id_027212,2
id_027213,5
id_027214,4
id_027215,4
id_027216,2
id_027217,2
id_027218,3
id_027219,2
id_027220,3
id_027221,2
id_027222,2
id_027223,4
id_027224,4
id_027225,3
id_027226,3
id_027227,2
id_027228,3
id_027229,4
id_027230,1
id_027231,4
id_027232,2
id_027233,5
id_027234,2
id_027235,1
id_027236,1
id_027237,4
id_027238,2
id_027239,3
id_027240,3
id_027241,1
id_027242,3
id_027243,2
id_027244,4
id_027245,3
id_027246,3
id_027247,2
id_027248,5
id_027249,3
id_027250,2
id_027251,2
id_027252,1
id_027253,2
id_027254,4
id_027255,2
id_027256,2
id_027257,3
id_027258,4
id_027259,3
id_027260,4
id_027261,3
id_027262,5
id_027263,5
id_027264,2
id_027265,4
id_027266,3
id_027267,4
id_027268,3
id_027269,5
id_027270,3
id_027271,3
id_027272,2
id_027273,3
id_027274,4
id_027275,3
id_027276,3
id_027277,1
id_027278,2
id_027279,5
id_027280,2
id_027281,2
id_027282,1
id_027283,2
id_027284,5
id_027285,4
id_027286,4
id_027287,4
id_027288,2
id_027289,1
id_027290,2
id_027291,3
id_027292,2
id_027293,3
id_027294,4
id_027295,1
id_027296,4
id_027297,3
id_027298,3
id_027299,3
id_027300,2
id_027301,3
id_027302,5
id_027303,1
id_027304,5
id_027305,2
id_027306,3
id_027307,1
id_027308,2
id_027309,1
id_027310,5
id_027311,1
id_027312,5
id_027313,5
id_027314,3
id_027315,3
id_027316,1
id_027317,1
id_027318,3
id_027319,3
id_027320,1
id_027321,5
id_027322,3
id_027323,3
id_027324,3
id_027325,3
id_027326,4
id_027327,2
id_027328,1
id_027329,3
id_027330,1
id_027331,5
id_027332,1
id_027333,5
id_027334,5
id_027335,5
id_027336,3
id_027337,2
id_027338,1
id_027339,1
id_027340,4
id_027341,4
id_027342,2
id_027343,2
id_027344,3
id_027345,4
id_027346,2
id_027347,4
id_027348,2
id_027349,1
id_027350,2
id_027351,1
id_027352,3
id_027353,3
id_027354,2
id_027355,3
id_027356,4
id_027357,1
id_027358,5
id_027359,5
id_027360,1
id_027361,2
id_027362,3
id_027363,2
id_027364,3
id_027365,2
id_027366,2
id_027367,5
id_027368,5
id_027369,3
id_027370,1
id_027371,1
id_027372,5
id_027373,3
id_027374,5
id_027375,3
id_027376,5
id_027377,2
id_027378,4
id_027379,1
id_027380,2
id_027381,4
id_027382,4
id_027383,3
id_027384,4
id_027385,2
id_027386,4
id_027387,5
id_027388,1
id_027389,1
id_027390,3
id_027391,4
id_027392,5
id_027393,4
id_027394,3
id_027395,1
id_027396,3
id_027397,1
id_027398,3
id_027399,1
id_027400,1
id_027401,1
id_027402,1
id_027403,3
id_027404,3
id_027405,2
id_027406,2
id_027407,1
id_027408,2
id_027409,1
id_027410,2
id_027411,4
id_027412,3
id_027413,3
id_027414,1
id_027415,4
id_027416,1
id_027417,4
id_027418,4
id_027419,2
id_027420,2
id_027421,2
id_027422,2
id_027423,3
id_027424,2
id_027425,3
id_027426,1
id_027427,3
id_027428,5
id_027429,3
id_027430,1
id_027431,5
id_027432,2
id_027433,3
id_027434,3
id_027435,3
id_027436,4
id_027437,2
id_027438,3
id_027439,4
id_027440,3
id_027441,1
id_027442,1
id_027443,2
id_027444,2
id_027445,4
id_027446,3
id_027447,5
id_027448,2
id_027449,5
id_027450,3
id_027451,3
id_027452,1
id_027453,3
id_027454,3
id_027455,2
id_027456,5
id_027457,5
id_027458,2
id_027459,1
id_027460,5
id_027461,1
id_027462,1
id_027463,2
id_027464,1
id_027465,2
id_027466,4
id_027467,1
id_027468,1
id_027469,4
id_027470,5
id_027471,2
id_027472,3
id_027473,5
id_027474,3
id_027475,1
id_027476,2
id_027477,1
id_027478,5
id_027479,2
id_027480,1
id_027481,4
id_027482,3
id_027483,2
id_027484,2
id_027485,5
id_027486,2
id_027487,3
id_027488,1
id_027489,2
id_027490,1
id_027491,1
id_027492,3
id_027493,3
id_027494,1
id_027495,4
id_027496,2
id_027497,3
id_027498,5
id_027499,2
id_027500,3
id_027501,4
id_027502,1
id_027503,1
id_027504,3
id_027505,1
id_027506,1
id_027507,5
id_027508,1
id_027509,5
id_027510,5
id_027511,2
id_027512,1
id_027513,1
id_027514,5
id_027515,5
id_027516,1
id_027517,4
id_027518,5
id_027519,3
id_027520,1
id_027521,4
id_027522,5
id_027523,3
id_027524,3
id_027525,3
id_027526,3
id_027527,3
id_027528,3
id_027529,3
id_027530,3
id_027531,2
id_027532,1
id_027533,4
id_027534,3
id_027535,3
id_027536,1
