obs_id,crime_type_pred
id_054087,8
id_054088,1
id_054089,12
id_054090,8
id_054091,3
id_054092,4
id_054093,3
id_054094,12
id_054095,11
id_054096,8
id_054097,10
id_054098,1
id_054099,10
id_054100,5
id_054101,6
id_054102,3
id_054103,8
id_054104,6
id_054105,6
id_054106,8
id_054107,10
id_054108,9
id_054109,10
id_054110,10
id_054111,5
id_054112,11
id_054113,3
id_054114,1
id_054115,6
id_054116,3
id_054117,8
id_054118,6
id_054119,11
id_054120,8
id_054121,10
id_054122,8
id_054123,6
id_054124,9
id_054125,12
id_054126,10
id_054127,1
id_054128,10
id_054129,1
id_054130,8
id_054131,6
id_054132,9
id_054133,5
id_054134,10
id_054135,3
id_054136,1
id_054137,1
id_054138,3
id_054139,10
id_054140,5
id_054141,9
id_054142,12
id_054143,1
id_054144,10
id_054145,8
id_054146,1
id_054147,10
id_054148,1
id_054149,10
id_054150,3
id_054151,5
id_054152,8
id_054153,5
id_054154,3
id_054155,6
id_054156,10
id_054157,12
id_054158,12
id_054159,10
id_054160,6
id_054161,5
id_054162,8
id_054163,4
id_054164,10
id_054165,11
id_054166,4
id_054167,10
id_054168,6
id_054169,8
id_054170,1
id_054171,3
id_054172,8
id_054173,1
id_054174,10
id_054175,3
id_054176,6
id_054177,7
id_054178,5
id_054179,3
id_054180,1
id_054181,8
id_054182,5
id_054183,10
id_054184,11
id_054185,10
id_054186,10
id_054187,1
id_054188,10
id_054189,10
id_054190,8
id_054191,10
id_054192,5
id_054193,3
id_054194,1
id_054195,6
id_054196,11
id_054197,10
id_054198,11
id_054199,5
id_054200,10
id_054201,4
id_054202,9
id_054203,5
id_054204,10
id_054205,5
id_054206,5
id_054207,10
id_054208,1
id_054209,12
id_054210,8
id_054211,5
id_054212,5
id_054213,8
id_054214,5
id_054215,8
id_054216,6
id_054217,8
id_054218,1
id_054219,1
id_054220,5
id_054221,1
id_054222,5
id_054223,11
id_054224,9
id_054225,11
id_054226,8
id_054227,10
id_054228,6
id_054229,11
id_054230,8
id_054231,11
id_054232,10
id_054233,1
id_054234,7
id_054235,8
id_054236,11
id_054237,8
id_054238,10
id_054239,12
id_054240,9
id_054241,8
id_054242,10
id_054243,3
id_054244,5
id_054245,9
id_054246,1
id_054247,9
id_054248,8
id_054249,1
id_054250,9
id_054251,3
id_054252,11
id_054253,10
id_054254,6
id_054255,5
id_054256,10
id_054257,1
id_054258,1
id_054259,11
id_054260,7
id_054261,10
id_054262,5
id_054263,4
id_054264,10
id_054265,4
id_054266,3
id_054267,7
id_054268,8
id_054269,12
id_054270,10
id_054271,5
id_054272,11
id_054273,8
id_054274,1
id_054275,8
id_054276,8
id_054277,1
id_054278,10
id_054279,6
id_054280,1
id_054281,5
id_054282,6
id_054283,10
id_054284,10
id_054285,9
id_054286,10
id_054287,3
id_054288,10
id_054289,3
id_054290,4
id_054291,8
id_054292,1
id_054293,8
id_054294,5
id_054295,8
id_054296,1
id_054297,6
id_054298,10
id_054299,10
id_054300,10
id_054301,1
id_054302,10
id_054303,8
id_054304,12
id_054305,3
id_054306,8
id_054307,2
id_054308,10
id_054309,8
id_054310,10
id_054311,6
id_054312,6
id_054313,8
id_054314,4
id_054315,1
id_054316,5
id_054317,5
id_054318,1
id_054319,10
id_054320,10
id_054321,11
id_054322,10
id_054323,1
id_054324,3
id_054325,12
id_054326,6
id_054327,1
id_054328,10
id_054329,1
id_054330,10
id_054331,9
id_054332,3
id_054333,3
id_054334,10
id_054335,8
id_054336,10
id_054337,8
id_054338,9
id_054339,1
id_054340,8
id_054341,10
id_054342,6
id_054343,10
id_054344,10
id_054345,10
id_054346,10
id_054347,10
id_054348,1
id_054349,3
id_054350,1
id_054351,5
id_054352,7
id_054353,10
id_054354,2
id_054355,1
id_054356,10
id_054357,10
id_054358,11
id_054359,1
id_054360,12
id_054361,3
id_054362,1
id_054363,12
id_054364,8
id_054365,10
id_054366,11
id_054367,1
id_054368,1
id_054369,12
id_054370,8
id_054371,8
id_054372,12
id_054373,8
id_054374,9
id_054375,10
id_054376,1
id_054377,10
id_054378,11
id_054379,1
id_054380,10
id_054381,3
id_054382,4
id_054383,1
id_054384,11
id_054385,11
id_054386,5
id_054387,11
id_054388,3
id_054389,8
id_054390,5
id_054391,10
id_054392,12
id_054393,8
id_054394,5
id_054395,10
id_054396,10
id_054397,11
id_054398,3
id_054399,6
id_054400,5
id_054401,3
id_054402,11
id_054403,3
id_054404,9
id_054405,4
id_054406,10
id_054407,12
id_054408,1
id_054409,1
id_054410,6
id_054411,1
id_054412,11
id_054413,3
id_054414,1
id_054415,10
id_054416,12
id_054417,8
id_054418,1
id_054419,4
id_054420,10
id_054421,11
id_054422,4
id_054423,9
id_054424,8
id_054425,5
id_054426,10
id_054427,6
id_054428,6
id_054429,8
id_054430,10
id_054431,12
id_054432,10
id_054433,1
id_054434,10
id_054435,9
id_054436,9
id_054437,6
id_054438,10
id_054439,8
id_054440,10
id_054441,10
id_054442,6
id_054443,10
id_054444,6
id_054445,3
id_054446,5
id_054447,9
id_054448,1
id_054449,10
id_054450,8
id_054451,10
id_054452,11
id_054453,3
id_054454,8
id_054455,10
id_054456,3
id_054457,1
id_054458,4
id_054459,11
id_054460,6
id_054461,11
id_054462,10
id_054463,6
id_054464,8
id_054465,11
id_054466,11
id_054467,11
id_054468,8
id_054469,10
id_054470,10
id_054471,10
id_054472,4
id_054473,12
id_054474,12
id_054475,10
id_054476,3
id_054477,1
id_054478,6
id_054479,5
id_054480,3
id_054481,10
id_054482,10
id_054483,8
id_054484,1
id_054485,6
id_054486,8
id_054487,8
id_054488,5
id_054489,8
id_054490,12
id_054491,5
id_054492,11
id_054493,8
id_054494,1
id_054495,5
id_054496,8
id_054497,3
id_054498,10
id_054499,8
id_054500,9
id_054501,6
id_054502,10
id_054503,9
id_054504,10
id_054505,11
id_054506,10
id_054507,1
id_054508,8
id_054509,8
id_054510,1
id_054511,10
id_054512,12
id_054513,9
id_054514,1
id_054515,3
id_054516,10
id_054517,10
id_054518,1
id_054519,3
id_054520,9
id_054521,1
id_054522,12
id_054523,10
id_054524,10
id_054525,7
id_054526,2
id_054527,3
id_054528,10
id_054529,8
id_054530,1
id_054531,8
id_054532,8
id_054533,1
id_054534,8
id_054535,3
id_054536,5
id_054537,10
id_054538,8
id_054539,12
id_054540,1
id_054541,8
id_054542,8
id_054543,10
id_054544,8
id_054545,5
id_054546,10
id_054547,8
id_054548,8
id_054549,10
id_054550,3
id_054551,1
id_054552,6
id_054553,6
id_054554,1
id_054555,8
id_054556,10
id_054557,3
id_054558,3
id_054559,6
id_054560,10
id_054561,6
id_054562,11
id_054563,8
id_054564,2
id_054565,8
id_054566,10
id_054567,6
id_054568,5
id_054569,6
id_054570,4
id_054571,6
id_054572,12
id_054573,6
id_054574,1
id_054575,7
id_054576,8
id_054577,3
id_054578,10
id_054579,10
id_054580,1
id_054581,10
id_054582,9
id_054583,10
id_054584,2
id_054585,8
id_054586,6
id_054587,7
id_054588,5
id_054589,8
id_054590,6
id_054591,10
id_054592,5
id_054593,10
id_054594,6
id_054595,8
id_054596,11
id_054597,6
id_054598,1
id_054599,5
id_054600,11
id_054601,5
id_054602,10
id_054603,10
id_054604,10
id_054605,1
id_054606,10
id_054607,6
id_054608,8
id_054609,1
id_054610,12
id_054611,3
id_054612,3
id_054613,1
id_054614,10
id_054615,8
id_054616,5
id_054617,10
id_054618,4
id_054619,8
id_054620,6
id_054621,4
id_054622,10
id_054623,7
id_054624,1
id_054625,8
id_054626,4
id_054627,5
id_054628,1
id_054629,8
id_054630,5
id_054631,8
id_054632,8
id_054633,9
id_054634,8
id_054635,10
id_054636,12
id_054637,6
id_054638,10
id_054639,6
id_054640,10
id_054641,1
id_054642,3
id_054643,8
id_054644,10
id_054645,12
id_054646,12
id_054647,8
id_054648,1
id_054649,10
id_054650,8
id_054651,5
id_054652,10
id_054653,6
id_054654,11
id_054655,1
id_054656,1
id_054657,10
id_054658,6
id_054659,3
id_054660,10
id_054661,3
id_054662,7
id_054663,3
id_054664,6
id_054665,5
id_054666,4
id_054667,1
id_054668,2
id_054669,10
id_054670,10
id_054671,11
id_054672,10
id_054673,6
id_054674,3
id_054675,3
id_054676,6
id_054677,2
id_054678,12
id_054679,6
id_054680,10
id_054681,1
id_054682,6
id_054683,4
id_054684,3
id_054685,10
id_054686,1
id_054687,4
id_054688,8
id_054689,10
id_054690,6
id_054691,9
id_054692,6
id_054693,8
id_054694,1
id_054695,11
id_054696,8
id_054697,11
id_054698,4
id_054699,9
id_054700,1
id_054701,3
id_054702,1
id_054703,3
id_054704,3
id_054705,4
id_054706,3
id_054707,10
id_054708,10
id_054709,3
id_054710,4
id_054711,3
id_054712,11
id_054713,8
id_054714,8
id_054715,5
id_054716,8
id_054717,1
id_054718,8
id_054719,8
id_054720,7
id_054721,6
id_054722,1
id_054723,2
id_054724,8
id_054725,1
id_054726,3
id_054727,8
id_054728,11
id_054729,12
id_054730,3
id_054731,11
id_054732,3
id_054733,5
id_054734,8
id_054735,12
id_054736,2
id_054737,5
id_054738,1
id_054739,10
id_054740,10
id_054741,3
id_054742,8
id_054743,1
id_054744,12
id_054745,5
id_054746,6
id_054747,8
id_054748,8
id_054749,1
id_054750,8
id_054751,8
id_054752,6
id_054753,1
id_054754,10
id_054755,11
id_054756,9
id_054757,3
id_054758,8
id_054759,6
id_054760,6
id_054761,3
id_054762,3
id_054763,3
id_054764,8
id_054765,8
id_054766,5
id_054767,6
id_054768,10
id_054769,10
id_054770,8
id_054771,10
id_054772,2
id_054773,8
id_054774,6
id_054775,8
id_054776,5
id_054777,10
id_054778,1
id_054779,2
id_054780,9
id_054781,11
id_054782,5
id_054783,10
id_054784,1
id_054785,2
id_054786,10
id_054787,4
id_054788,8
id_054789,3
id_054790,5
id_054791,3
id_054792,1
id_054793,3
id_054794,11
id_054795,10
id_054796,6
id_054797,5
id_054798,3
id_054799,7
id_054800,6
id_054801,3
id_054802,8
id_054803,12
id_054804,8
id_054805,8
id_054806,8
id_054807,1
id_054808,10
id_054809,3
id_054810,8
id_054811,12
id_054812,8
id_054813,3
id_054814,10
id_054815,1
id_054816,7
id_054817,12
id_054818,8
id_054819,5
id_054820,6
id_054821,6
id_054822,10
id_054823,11
id_054824,8
id_054825,1
id_054826,8
id_054827,5
id_054828,5
id_054829,6
id_054830,6
id_054831,3
id_054832,10
id_054833,8
id_054834,1
id_054835,9
id_054836,8
id_054837,6
id_054838,10
id_054839,6
id_054840,1
id_054841,2
id_054842,6
id_054843,6
id_054844,4
id_054845,5
id_054846,9
id_054847,10
id_054848,12
id_054849,6
id_054850,6
id_054851,6
id_054852,10
id_054853,8
id_054854,5
id_054855,3
id_054856,5
id_054857,3
id_054858,5
id_054859,12
id_054860,11
id_054861,8
id_054862,3
id_054863,3
id_054864,8
id_054865,10
id_054866,8
id_054867,6
id_054868,6
id_054869,10
id_054870,8
id_054871,8
id_054872,6
id_054873,10
id_054874,1
id_054875,12
id_054876,11
id_054877,10
id_054878,11
id_054879,1
id_054880,6
id_054881,8
id_054882,1
id_054883,6
id_054884,2
id_054885,8
id_054886,10
id_054887,6
id_054888,12
id_054889,6
id_054890,9
id_054891,3
id_054892,12
id_054893,3
id_054894,5
id_054895,8
id_054896,10
id_054897,6
id_054898,3
id_054899,11
id_054900,8
id_054901,6
id_054902,4
id_054903,11
id_054904,5
id_054905,5
id_054906,1
id_054907,1
id_054908,8
id_054909,10
id_054910,12
id_054911,3
id_054912,8
id_054913,10
id_054914,3
id_054915,8
id_054916,8
id_054917,8
id_054918,5
id_054919,10
id_054920,9
id_054921,4
id_054922,1
id_054923,1
id_054924,8
id_054925,3
id_054926,8
id_054927,1
id_054928,11
id_054929,1
id_054930,8
id_054931,6
id_054932,1
id_054933,6
id_054934,10
id_054935,5
id_054936,8
id_054937,10
id_054938,10
id_054939,8
id_054940,10
id_054941,12
id_054942,8
id_054943,5
id_054944,10
id_054945,7
id_054946,12
id_054947,8
id_054948,8
id_054949,5
id_054950,6
id_054951,5
id_054952,7
id_054953,5
id_054954,11
id_054955,12
id_054956,9
id_054957,4
id_054958,4
id_054959,12
id_054960,10
id_054961,1
id_054962,6
id_054963,11
id_054964,10
id_054965,8
id_054966,6
id_054967,9
id_054968,10
id_054969,10
id_054970,11
id_054971,12
id_054972,1
id_054973,12
id_054974,8
id_054975,8
id_054976,1
id_054977,3
id_054978,8
id_054979,8
id_054980,8
id_054981,1
id_054982,10
id_054983,3
id_054984,3
id_054985,8
id_054986,3
id_054987,10
id_054988,1
id_054989,8
id_054990,10
id_054991,10
id_054992,6
id_054993,1
id_054994,1
id_054995,8
id_054996,5
id_054997,10
id_054998,5
id_054999,1
id_055000,3
id_055001,6
id_055002,8
id_055003,3
id_055004,1
id_055005,5
id_055006,6
id_055007,10
id_055008,8
id_055009,11
id_055010,6
id_055011,1
id_055012,8
id_055013,8
id_055014,3
id_055015,1
id_055016,8
id_055017,2
id_055018,1
id_055019,6
id_055020,5
id_055021,3
id_055022,8
id_055023,10
id_055024,10
id_055025,10
id_055026,5
id_055027,1
id_055028,7
id_055029,8
id_055030,3
id_055031,10
id_055032,6
id_055033,11
id_055034,3
id_055035,1
id_055036,10
id_055037,3
id_055038,2
id_055039,6
id_055040,10
id_055041,8
id_055042,2
id_055043,1
id_055044,8
id_055045,6
id_055046,6
id_055047,1
id_055048,12
id_055049,6
id_055050,3
id_055051,3
id_055052,2
id_055053,8
id_055054,3
id_055055,11
id_055056,12
id_055057,4
id_055058,6
id_055059,8
id_055060,4
id_055061,3
id_055062,6
id_055063,1
id_055064,11
id_055065,6
id_055066,1
id_055067,8
id_055068,10
id_055069,10
id_055070,5
id_055071,6
id_055072,4
id_055073,6
id_055074,12
id_055075,5
id_055076,6
id_055077,10
id_055078,9
id_055079,10
id_055080,10
id_055081,6
id_055082,7
id_055083,6
id_055084,12
id_055085,3
id_055086,4
id_055087,1
id_055088,8
id_055089,4
id_055090,10
id_055091,8
id_055092,6
id_055093,11
id_055094,9
id_055095,8
id_055096,12
id_055097,5
id_055098,11
id_055099,1
id_055100,8
id_055101,9
id_055102,10
id_055103,10
id_055104,10
id_055105,10
id_055106,2
id_055107,11
id_055108,10
id_055109,9
id_055110,10
id_055111,10
id_055112,9
id_055113,6
id_055114,3
id_055115,6
id_055116,11
id_055117,10
id_055118,4
id_055119,8
id_055120,5
id_055121,10
id_055122,3
id_055123,4
id_055124,5
id_055125,11
id_055126,7
id_055127,10
id_055128,10
id_055129,8
id_055130,4
id_055131,7
id_055132,10
id_055133,7
id_055134,5
id_055135,3
id_055136,10
id_055137,3
id_055138,5
id_055139,3
id_055140,10
id_055141,10
id_055142,3
id_055143,3
id_055144,12
id_055145,11
id_055146,1
id_055147,5
id_055148,6
id_055149,2
id_055150,8
id_055151,7
id_055152,8
id_055153,8
id_055154,10
id_055155,10
id_055156,8
id_055157,5
id_055158,11
id_055159,11
id_055160,8
id_055161,1
id_055162,6
id_055163,1
id_055164,3
id_055165,5
id_055166,1
id_055167,10
id_055168,8
id_055169,10
id_055170,1
id_055171,3
id_055172,5
id_055173,1
id_055174,10
id_055175,7
id_055176,8
id_055177,12
id_055178,10
id_055179,5
id_055180,5
id_055181,5
id_055182,1
id_055183,10
id_055184,5
id_055185,1
id_055186,10
id_055187,1
id_055188,10
id_055189,12
id_055190,12
id_055191,1
id_055192,5
id_055193,3
id_055194,1
id_055195,8
id_055196,1
id_055197,8
id_055198,8
id_055199,8
id_055200,10
id_055201,11
id_055202,10
id_055203,6
id_055204,12
id_055205,12
id_055206,10
id_055207,4
id_055208,4
id_055209,8
id_055210,10
id_055211,8
id_055212,4
id_055213,1
id_055214,8
id_055215,10
id_055216,12
id_055217,10
id_055218,10
id_055219,10
id_055220,1
id_055221,1
id_055222,1
id_055223,10
id_055224,1
id_055225,5
id_055226,6
id_055227,3
id_055228,8
id_055229,8
id_055230,6
id_055231,1
id_055232,8
id_055233,5
id_055234,7
id_055235,8
id_055236,3
id_055237,10
id_055238,10
id_055239,8
id_055240,8
id_055241,12
id_055242,1
id_055243,5
id_055244,8
id_055245,8
id_055246,9
id_055247,3
id_055248,5
id_055249,11
id_055250,5
id_055251,8
id_055252,5
id_055253,12
id_055254,4
id_055255,6
id_055256,1
id_055257,10
id_055258,12
id_055259,11
id_055260,1
id_055261,12
id_055262,3
id_055263,8
id_055264,8
id_055265,9
id_055266,6
id_055267,10
id_055268,5
id_055269,6
id_055270,7
id_055271,10
id_055272,10
id_055273,6
id_055274,8
id_055275,10
id_055276,10
id_055277,12
id_055278,10
id_055279,5
id_055280,10
id_055281,9
id_055282,6
id_055283,4
id_055284,3
id_055285,6
id_055286,3
id_055287,7
id_055288,8
id_055289,10
id_055290,1
id_055291,10
id_055292,6
id_055293,1
id_055294,10
id_055295,3
id_055296,8
id_055297,10
id_055298,5
id_055299,10
id_055300,10
id_055301,8
id_055302,1
id_055303,3
id_055304,3
id_055305,10
id_055306,3
id_055307,1
id_055308,10
id_055309,1
id_055310,10
id_055311,9
id_055312,5
id_055313,1
id_055314,12
id_055315,7
id_055316,7
id_055317,2
id_055318,10
id_055319,8
id_055320,10
id_055321,10
id_055322,2
id_055323,5
id_055324,6
id_055325,5
id_055326,6
id_055327,6
id_055328,8
id_055329,10
id_055330,6
id_055331,3
id_055332,3
id_055333,6
id_055334,4
id_055335,3
id_055336,9
id_055337,1
id_055338,11
id_055339,10
id_055340,4
id_055341,11
id_055342,2
id_055343,8
id_055344,3
id_055345,1
id_055346,11
id_055347,1
id_055348,7
id_055349,3
id_055350,3
id_055351,4
id_055352,10
id_055353,11
id_055354,1
id_055355,8
id_055356,3
id_055357,10
id_055358,9
id_055359,9
id_055360,8
id_055361,10
id_055362,8
id_055363,10
id_055364,5
id_055365,3
id_055366,5
id_055367,1
id_055368,6
id_055369,3
id_055370,6
id_055371,4
id_055372,8
id_055373,11
id_055374,5
id_055375,3
id_055376,5
id_055377,3
id_055378,10
id_055379,1
id_055380,9
id_055381,8
id_055382,5
id_055383,5
id_055384,8
id_055385,10
id_055386,6
id_055387,10
id_055388,10
id_055389,6
id_055390,9
id_055391,3
id_055392,5
id_055393,4
id_055394,6
id_055395,5
id_055396,6
id_055397,1
id_055398,10
id_055399,8
id_055400,4
id_055401,4
id_055402,10
id_055403,12
id_055404,8
id_055405,3
id_055406,4
id_055407,9
id_055408,7
id_055409,10
id_055410,8
id_055411,6
id_055412,6
id_055413,8
id_055414,5
id_055415,10
id_055416,10
id_055417,8
id_055418,5
id_055419,8
id_055420,10
id_055421,6
id_055422,2
id_055423,8
id_055424,6
id_055425,6
id_055426,10
id_055427,6
id_055428,10
id_055429,10
id_055430,8
id_055431,4
id_055432,8
id_055433,8
id_055434,5
id_055435,8
id_055436,8
id_055437,11
id_055438,8
id_055439,9
id_055440,1
id_055441,10
id_055442,10
id_055443,3
id_055444,12
id_055445,10
id_055446,10
id_055447,2
id_055448,8
id_055449,6
id_055450,12
id_055451,3
id_055452,6
id_055453,1
id_055454,8
id_055455,8
id_055456,5
id_055457,1
id_055458,3
id_055459,8
id_055460,3
id_055461,10
id_055462,1
id_055463,1
id_055464,8
id_055465,3
id_055466,3
id_055467,11
id_055468,12
id_055469,10
id_055470,10
id_055471,12
id_055472,8
id_055473,3
id_055474,12
id_055475,10
id_055476,5
id_055477,12
id_055478,7
id_055479,5
id_055480,1
id_055481,10
id_055482,11
id_055483,1
id_055484,10
id_055485,6
id_055486,8
id_055487,8
id_055488,8
id_055489,4
id_055490,10
id_055491,1
id_055492,8
id_055493,5
id_055494,11
id_055495,1
id_055496,1
id_055497,3
id_055498,1
id_055499,10
id_055500,4
id_055501,11
id_055502,8
id_055503,3
id_055504,3
id_055505,11
id_055506,10
id_055507,10
id_055508,12
id_055509,1
id_055510,6
id_055511,4
id_055512,8
id_055513,10
id_055514,10
id_055515,3
id_055516,10
id_055517,1
id_055518,8
id_055519,5
id_055520,1
id_055521,5
id_055522,3
id_055523,6
id_055524,1
id_055525,10
id_055526,3
id_055527,10
id_055528,8
id_055529,10
id_055530,1
id_055531,3
id_055532,5
id_055533,3
id_055534,4
id_055535,9
id_055536,12
id_055537,10
id_055538,12
id_055539,12
id_055540,10
id_055541,6
id_055542,1
id_055543,8
id_055544,9
id_055545,6
id_055546,6
id_055547,5
id_055548,8
id_055549,6
id_055550,12
id_055551,3
id_055552,8
id_055553,1
id_055554,3
id_055555,10
id_055556,3
id_055557,5
id_055558,3
id_055559,10
id_055560,10
id_055561,10
id_055562,6
id_055563,8
id_055564,3
id_055565,8
id_055566,10
id_055567,10
id_055568,8
id_055569,11
id_055570,3
id_055571,6
id_055572,10
id_055573,11
id_055574,10
id_055575,1
id_055576,1
id_055577,5
id_055578,6
id_055579,10
id_055580,10
id_055581,9
id_055582,3
id_055583,2
id_055584,8
id_055585,10
id_055586,8
id_055587,8
id_055588,10
id_055589,8
id_055590,1
id_055591,3
id_055592,11
id_055593,3
id_055594,5
id_055595,10
id_055596,7
id_055597,10
id_055598,12
id_055599,4
id_055600,6
id_055601,1
id_055602,10
id_055603,1
id_055604,11
id_055605,8
id_055606,10
id_055607,12
id_055608,6
id_055609,12
id_055610,4
id_055611,4
id_055612,10
id_055613,4
id_055614,10
id_055615,9
id_055616,11
id_055617,6
id_055618,12
id_055619,7
id_055620,6
id_055621,1
id_055622,9
id_055623,11
id_055624,11
id_055625,6
id_055626,12
id_055627,12
id_055628,8
id_055629,9
id_055630,10
id_055631,10
id_055632,8
id_055633,5
id_055634,10
id_055635,9
id_055636,6
id_055637,4
id_055638,12
id_055639,4
id_055640,8
id_055641,10
id_055642,6
id_055643,1
id_055644,8
id_055645,3
id_055646,5
id_055647,8
id_055648,8
id_055649,10
id_055650,7
id_055651,5
id_055652,10
id_055653,1
id_055654,12
id_055655,7
id_055656,12
id_055657,8
id_055658,10
id_055659,10
id_055660,3
id_055661,8
id_055662,6
id_055663,10
id_055664,8
id_055665,10
id_055666,1
id_055667,12
id_055668,6
id_055669,10
id_055670,6
id_055671,1
id_055672,7
id_055673,3
id_055674,6
id_055675,6
id_055676,4
id_055677,4
id_055678,10
id_055679,9
id_055680,4
id_055681,8
id_055682,6
id_055683,3
id_055684,12
id_055685,3
id_055686,6
id_055687,10
id_055688,8
id_055689,8
id_055690,3
id_055691,3
id_055692,8
id_055693,10
id_055694,8
id_055695,10
id_055696,3
id_055697,3
id_055698,6
id_055699,2
id_055700,8
id_055701,8
id_055702,12
id_055703,10
id_055704,12
id_055705,8
id_055706,4
id_055707,1
id_055708,3
id_055709,6
id_055710,1
id_055711,6
id_055712,6
id_055713,1
id_055714,12
id_055715,6
id_055716,8
id_055717,1
id_055718,8
id_055719,3
id_055720,11
id_055721,11
id_055722,1
id_055723,8
id_055724,8
id_055725,8
id_055726,3
id_055727,10
id_055728,8
id_055729,3
id_055730,8
id_055731,1
id_055732,12
id_055733,1
id_055734,6
id_055735,8
id_055736,8
id_055737,5
id_055738,4
id_055739,8
id_055740,10
id_055741,8
id_055742,11
id_055743,5
id_055744,1
id_055745,10
id_055746,3
id_055747,5
id_055748,7
id_055749,8
id_055750,10
id_055751,1
id_055752,10
id_055753,4
id_055754,1
id_055755,4
id_055756,3
id_055757,8
id_055758,10
id_055759,8
id_055760,6
id_055761,10
id_055762,11
id_055763,1
id_055764,11
id_055765,7
id_055766,6
id_055767,10
id_055768,8
id_055769,11
id_055770,4
id_055771,8
id_055772,10
id_055773,12
id_055774,8
id_055775,1
id_055776,10
id_055777,10
id_055778,12
id_055779,10
id_055780,10
id_055781,8
id_055782,12
id_055783,10
id_055784,1
id_055785,4
id_055786,3
id_055787,10
id_055788,12
id_055789,8
id_055790,5
id_055791,1
id_055792,8
id_055793,2
id_055794,8
id_055795,3
id_055796,10
id_055797,10
id_055798,8
id_055799,5
id_055800,1
id_055801,5
id_055802,11
id_055803,5
id_055804,9
id_055805,1
id_055806,5
id_055807,10
id_055808,8
id_055809,1
id_055810,5
id_055811,10
id_055812,10
id_055813,8
id_055814,11
id_055815,3
id_055816,6
id_055817,10
id_055818,10
id_055819,10
id_055820,11
id_055821,4
id_055822,1
id_055823,5
id_055824,1
id_055825,8
id_055826,4
id_055827,1
id_055828,5
id_055829,6
id_055830,8
id_055831,3
id_055832,10
id_055833,8
id_055834,8
id_055835,11
id_055836,3
id_055837,3
id_055838,8
id_055839,1
id_055840,6
id_055841,6
id_055842,3
id_055843,3
id_055844,8
id_055845,6
id_055846,8
id_055847,11
id_055848,6
id_055849,1
id_055850,11
id_055851,2
id_055852,8
id_055853,9
id_055854,12
id_055855,8
id_055856,3
id_055857,12
id_055858,8
id_055859,7
id_055860,1
id_055861,3
id_055862,8
id_055863,4
id_055864,9
id_055865,8
id_055866,10
id_055867,10
id_055868,10
id_055869,10
id_055870,9
id_055871,12
id_055872,6
id_055873,1
id_055874,8
id_055875,1
id_055876,3
id_055877,10
id_055878,8
id_055879,12
id_055880,6
id_055881,5
id_055882,12
id_055883,6
id_055884,8
id_055885,8
id_055886,12
id_055887,1
id_055888,9
id_055889,11
id_055890,3
id_055891,8
id_055892,4
id_055893,3
id_055894,1
id_055895,11
id_055896,6
id_055897,10
id_055898,10
id_055899,10
id_055900,1
id_055901,1
id_055902,3
id_055903,8
id_055904,6
id_055905,6
id_055906,6
id_055907,8
id_055908,8
id_055909,9
id_055910,1
id_055911,6
id_055912,5
id_055913,1
id_055914,10
id_055915,10
id_055916,6
id_055917,3
id_055918,10
id_055919,8
id_055920,6
id_055921,5
id_055922,8
id_055923,6
id_055924,3
id_055925,4
id_055926,10
id_055927,10
id_055928,8
id_055929,8
id_055930,9
id_055931,10
id_055932,10
id_055933,10
id_055934,8
id_055935,12
id_055936,2
id_055937,8
id_055938,3
id_055939,3
id_055940,10
id_055941,1
id_055942,8
id_055943,12
id_055944,8
id_055945,11
id_055946,10
id_055947,3
id_055948,9
id_055949,4
id_055950,1
id_055951,8
id_055952,10
id_055953,5
id_055954,3
id_055955,8
id_055956,2
id_055957,8
id_055958,11
id_055959,7
id_055960,1
id_055961,6
id_055962,6
id_055963,11
id_055964,3
id_055965,4
id_055966,8
id_055967,10
id_055968,11
id_055969,10
id_055970,9
id_055971,6
id_055972,2
id_055973,3
id_055974,10
id_055975,10
id_055976,1
id_055977,10
id_055978,10
id_055979,9
id_055980,3
id_055981,10
id_055982,3
id_055983,12
id_055984,4
id_055985,1
id_055986,11
id_055987,10
id_055988,10
id_055989,3
id_055990,1
id_055991,3
id_055992,10
id_055993,3
id_055994,8
id_055995,4
id_055996,2
id_055997,3
id_055998,11
id_055999,5
id_056000,10
id_056001,3
id_056002,10
id_056003,8
id_056004,3
id_056005,12
id_056006,1
id_056007,1
id_056008,3
id_056009,8
id_056010,3
id_056011,8
id_056012,6
id_056013,6
id_056014,6
id_056015,8
id_056016,12
id_056017,10
id_056018,8
id_056019,1
id_056020,11
id_056021,10
id_056022,6
id_056023,8
id_056024,8
id_056025,5
id_056026,10
id_056027,8
id_056028,8
id_056029,6
id_056030,1
id_056031,10
id_056032,4
id_056033,5
id_056034,8
id_056035,8
id_056036,5
id_056037,11
id_056038,4
id_056039,7
id_056040,1
id_056041,4
id_056042,5
id_056043,9
id_056044,11
id_056045,11
id_056046,1
id_056047,10
id_056048,10
id_056049,10
id_056050,8
id_056051,8
id_056052,10
id_056053,6
id_056054,2
id_056055,1
id_056056,12
id_056057,6
id_056058,10
id_056059,9
id_056060,11
id_056061,3
id_056062,9
id_056063,4
id_056064,8
id_056065,5
id_056066,3
id_056067,12
id_056068,1
id_056069,8
id_056070,10
id_056071,5
id_056072,12
id_056073,5
id_056074,6
id_056075,12
id_056076,3
id_056077,6
id_056078,10
id_056079,9
id_056080,6
id_056081,10
id_056082,11
id_056083,3
id_056084,8
